_id,id,text,label
ObjectId(5d132b775e753936bc4743b5),764895247142940674,@Creamfields in less than two weeks. 4 days of complete madness &lt;3 Cannot wait #creams #festival #madness,1
ObjectId(5d132b7c5e753936bc4743b6),765303071593431040,"Can't wait for creamfields with my friends, rum do",1
ObjectId(5d132b7e5e753936bc4743b8),742607163353370625,Absolutely buzzing for @Creamfields can't wait!!!!! Only 72 days to go💃🏽🎪🎉👻,1
ObjectId(5d132b805e753936bc4743ba),765633382168625152,Watching @HARDWELL live is getting me pretty excited for Creamfields in a week and half!!,1
ObjectId(5d132b855e753936bc4743bd),767462909211451397,Still tho 3 days of work then to let the sesh really begin 🎈 #Creamfields2016,1
ObjectId(5d132b865e753936bc4743be),766625112988774401,@Creamfields where's my ticket 😫,0
ObjectId(5d132b895e753936bc4743c0),765593280339972097,"How my brothers been to glasto, boomtown and is going to creamfields and bestival too, so jealous😭😩",0
ObjectId(5d132b8c5e753936bc4743c2),764909244089004033,So excited for Creamfields,1
ObjectId(5d132b8f5e753936bc4743c3),768082981605019648,4 day Creamfields camping ticket for sale ! Only £120,0
ObjectId(5d132b915e753936bc4743c5),765277888765685760,"1 ticket to Creamfields (2 Day Camping) - Warrington, 27 Aug, less fv £180.00. Buy &amp; Sell with protection: https://t.co/jJXCP4TjJq",0
ObjectId(5d132b935e753936bc4743c6),765636277475667968,wont even need to be attending leeds fest or creamfields when you have snapchat,0
ObjectId(5d132b9b5e753936bc4743c7),768559149462552578,What are they?  https://t.co/XaYBdtfEfH,0
ObjectId(5d132ba55e753936bc4743ca),767786470379819008,Only a few days to go....    #medway https://t.co/fc1hBiiP56,1
ObjectId(5d132bab5e753936bc4743cb),766601245536690176,"5 tickets to Creamfields (2 Day Camping) - Warrington, 27 Aug, less fv £160.00 ea. Buy &amp; Sell with protection: https://t.co/8ybXyyrT9T",0
ObjectId(5d132bae5e753936bc4743cd),765883353476263936,This song getting me excited for @Creamfields 💃🏻🎉😜 @LaidbackLuke see you thereeeee😜😜 https://t.co/y4dDeL0ITQ,1
ObjectId(5d132bb35e753936bc4743cf),767148842294861824,Waiting for my little brother to get in from a house party on a Saturday night is really what I live for :) get me to Creamfields :),1
ObjectId(5d132bb55e753936bc4743d0),768533992228392964,"Work done, week off and the countdown to creamfields begins 👏",1
ObjectId(5d132bba5e753936bc4743d2),767720883532300292,Will you be attending @Creamfields? Avoid the rain &amp; book in at @Campanile_LPL while we still have some rooms left!! https://t.co/Eb8DcwsKnL,0
ObjectId(5d132bbc5e753936bc4743d4),767839932253700096,Should probs buy a tent for creamfields on Thursday not book flights to Ibiza for September. Priorities 🙄😂,1
ObjectId(5d132bc15e753936bc4743d6),768053704423505920,Buzzin off my tits for Creamfields now!!,1
ObjectId(5d132bc45e753936bc4743d8),767308530063925252,"1 ticket to Creamfields (Sunday only) - Warrington, 28 Aug, fv £90.00. Buy with protection: https://t.co/Ljml836JdP",0
ObjectId(5d132bc75e753936bc4743da),767427770431471616,"1 ticket to Creamfields (3 Day Camping) - Warrington, 26 Aug, less fv £200.00. Buy with protection: https://t.co/lAEVk1PPse",0
ObjectId(5d132bd65e753936bc4743dd),768211667637379072,Decided I'm gonna live in the gym after Creamfields cause this is getting ridiculous 😩,1
ObjectId(5d132bdb5e753936bc4743e0),768499776665026560,"Going to .@Creamfields? Don't lose your tent, car or friends. Mark them with a Big Red Arrow! https://t.co/HMrchISKpy",0
ObjectId(5d132bdd5e753936bc4743e2),765541893883256833,"Best thing is coming home from an averagely small, local festival and knowing you've got Creamfields a week after,literally on another level",1
ObjectId(5d132bdf5e753936bc4743e3),765497871235940356,"We cannot wait for @Creamfields !

Check out the different stages and DJs! :) https://t.co/RPmeIDMaMA",0
ObjectId(5d132be35e753936bc4743e5),766903230416752640,swear if it's raining next weekend I am not going to creamfields.,0
ObjectId(5d132be55e753936bc4743e7),767344804590215168,I can't wait for a dance in creamfields this time next week 👯🎉,1
ObjectId(5d132be75e753936bc4743e8),766724658439872513,"Jealous of every cunt at V seeing DJ EZ right now, get me to @Creamfields",0
ObjectId(5d132beb5e753936bc4743ea),768405810175176704,wonder how many dead funny people are gonna tweet creamfields this weekend asking if they have dogs cos there mates allergic to them,0
ObjectId(5d132bef5e753936bc4743ec),767406657181667328,Lets just get this week out the way so I can be at @Creamfields absolutely buzzing😎🎪🎵,1
ObjectId(5d132bf35e753936bc4743ed),767011220230664192,Seeing everyone at #VFestival on snapchat is making me so excited for #creamfields next week 😈😈,1
ObjectId(5d132bfa5e753936bc4743f1),734843763227545600,Can't wait to book @Creamfields ❤️❤️❤️,1
ObjectId(5d132bfd5e753936bc4743f3),765872761847832577,"Getting so excited for the next couple of weeks, Creamfields next weekend and then Newcastle 👅",1
ObjectId(5d132bff5e753936bc4743f4),743751554641985541,In exactly 68 days I will be waking up @ 4am getting myself ready for @Creamfields !!!!! Round 2 😈🎪🍺,1
ObjectId(5d132c035e753936bc4743f7),767827913186172928,@Creamfields when's the latest you can buy tickets ??,0
ObjectId(5d132c055e753936bc4743f8),766660937344483329,Anyone going to creamfields?,0
ObjectId(5d132c085e753936bc4743f9),766953221445353472,My family would decide to go to Spain when im in creamfields🙄,1
ObjectId(5d132c0d5e753936bc4743fc),768184268401049601,I am BUZZING for @Creamfields with the girls 👅🎪🦄💃🏼🔊,1
ObjectId(5d132c115e753936bc4743fd),768132135198810112,"Work finished, now I just need a chill night to prepare for all the happenings at Creamfields 💃🏻💃🏻💃🏻",1
ObjectId(5d132c195e753936bc474400),767825771608076289,Getting soo depressed that av decided no to go to creamfields but Ibiza next month is making it bearable😩,0
ObjectId(5d132c245e753936bc474406),767770154218430464,"1 ticket to Creamfields (3 Day Camping) - Warrington, 26 Aug, less fv £150.00. Buy with protection: https://t.co/UZwVNvXL7h",0
ObjectId(5d132c265e753936bc474407),768096265674559488,@Creamfields I have gold camping and have showers include will there be straighteners?,0
ObjectId(5d132c315e753936bc47440a),765181654818250753,"@Creamfields hey, wanted to enquiry about entry on the big weekend! Are wheelbarrows aloud through to carry our belongings ?🤔🤔",0
ObjectId(5d132c345e753936bc47440b),767677205602267137,Too excited for Creamfields this week🙌🏻,1
ObjectId(5d132c385e753936bc47440c),766005237324902400,"Creamfields in a week, no tent, no beer and now I've lost mine and Rosie's ticket #Who'sASpazzyLad",0
ObjectId(5d132c3b5e753936bc47440e),767368025091833857,Creamfields next weekend with the best people ever 🎪🔊👾🤘🏼,1
ObjectId(5d132c3d5e753936bc474410),767770607899607044,"1 ticket to Creamfields (2 Day Camping) - Warrington, 27 Aug, less fv £160.00. Always face value or less: https://t.co/Cq1M8Pes9B",0
ObjectId(5d132c425e753936bc474411),767804517341618177,Anyone selling 3 day camping creamfields ticket,0
ObjectId(5d132c445e753936bc474412),764861053922672640,Nobody understands how much I want to go to creamfields if anyone wants to gimme a free ticket and a place to stay that'd be awesome thx,0
ObjectId(5d132c4a5e753936bc474413),768490290227314688,@Creamfields can we have set times !!! I can't wait any longer even tho it tomorrow ! 😄,1
ObjectId(5d132c4c5e753936bc474414),767046530360545281,Absolutely buzzzzzzing for creamfields now,1
ObjectId(5d132c505e753936bc474415),767819863612088321,Kinda scared kinda excited for creamfields 😏,1
ObjectId(5d132c525e753936bc474416),767766980115980288,"If anyone's interested someone I know is selling a Creamfields ticket, silver package camping, Sat &amp; Sun, £200.... https://t.co/NvIpBcBv8Y",0
ObjectId(5d132c565e753936bc474417),766311710479253504,"So they waited three months of counting down to announce Scotty T, Basshunter and Bear to Preston freshers... Creamfields are shaking",0
ObjectId(5d132c595e753936bc474418),768507264407834629,Should've sorted to go Creamfields this why the fuck did I not 😩,0
ObjectId(5d132c5b5e753936bc474419),766020796120793097,Creamfields and sw4 look too good,0
ObjectId(5d132c5f5e753936bc47441a),768422626423287809,Buzzing to be playing @Creamfields tomorrow! 😎💃 https://t.co/UDWdhV24Q7,1
ObjectId(5d132c625e753936bc47441b),766589654309175297,Can't believe I'm going creamfields in a few days and how unprepared I am for it 🙂🤘🏼🎪,1
ObjectId(5d132c645e753936bc47441c),766659010380566528,good luck to Dan going to Creamfields when I have his passport and his license has been sent off xxxx,0
ObjectId(5d132c665e753936bc47441e),765672162208411649,After Creamfields i am going back to my normal boring self😂,1
ObjectId(5d132c6a5e753936bc474420),766244648524386304,Creamfields tickets have arrived 👏🏼😅,1
ObjectId(5d132c6c5e753936bc474421),765871223456854016,anyone know a way I can get creamfields shuttle bus tickets from manchester ??????,1
ObjectId(5d132c6e5e753936bc474423),765296090400845826,"X2 Creamfields 4 day camping tickets for sale, message me for details",0
ObjectId(5d132c755e753936bc474426),767653913600417792,After Creamfields I'm going to be on countdown till my next holidays off work which will be Christmas 😭,1
ObjectId(5d132c7d5e753936bc474429),768138421772685313,Drying out my tent following the rain during @vfestival ready for @Creamfields hopefully better weather #medcover 🌞🌨 https://t.co/n7Iau7mxad,1
ObjectId(5d132c865e753936bc47442e),768525860584431616,not even packed for creamfields yet and i'm at harvester having a meal 🙄,1
ObjectId(5d132c8a5e753936bc474431),764877953134129153,Want to be living it up in Creamfields with the girls now😩👭🎪,0
ObjectId(5d132c905e753936bc474433),765666555082539008,If my outfit comes tomorrow and doesn't look right I am not going creamfields 😊,0
ObjectId(5d132c955e753936bc474436),766248804798631936,Bought a Sunday Creamfields ticket without even lookin who is there and I must say I'm super excited now Iv seen the line-up 😝👯🎪,1
ObjectId(5d132c975e753936bc474438),768502255452622849,Work done - @Creamfields time for my birthday this weekend. Turning 23 in style!,1
ObjectId(5d132caf5e753936bc474442),766204907468820480,Who's selling a creamfields ticket,0
ObjectId(5d132cb65e753936bc474444),768113251729149952,One weekend creamfields ticket for £100 needs to go! #creamfields #CreamfieldsCountdown,0
ObjectId(5d132cb85e753936bc474446),766303671042838532,"this time next week i'll be in @Creamfields, what an absolute blinding feeling👀🎪",1
ObjectId(5d132cbb5e753936bc474447),765314456222068736,"Come home on Thursday/Friday, then it's #Creamfields the weekend after. Can't wait💃🏼🎪☀️",1
ObjectId(5d132cbd5e753936bc474449),767122189594324994,"@kenworthy39 Plse give us a shout out to all ur many followers! Follow us 4 all the updates, news &amp; pics for #Creamfields2016 ☺️",0
ObjectId(5d132cbf5e753936bc47444a),768449127797690368,I am so so buzzing for Creamfields,1
ObjectId(5d132cc15e753936bc47444c),768137299578220544,"1 ticket to Creamfields 2016 - 4 Day Camping - Warrington, 25 Aug, less fv £150.00. https://t.co/E9Tob8NKdS",0
ObjectId(5d132cc45e753936bc47444d),765775904182337536,Can't wait for 2017 gonna go for the golden year. #tomorrowland #edc #electricforrest #mysteryland #ultra #creamfields #sunburnfestival.....,1
ObjectId(5d132cc85e753936bc474450),765201169069248512,Mad that I've only got 4 more work days then I'm off for @Creamfields 💀,1
ObjectId(5d132ccc5e753936bc474451),767325345771089920,"2 tickets to Creamfields 2016 - 4 Day Camping - Warrington, 25 Aug, less fv £153.00 ea. Always face value or less: https://t.co/onsFhMbLjK",0
ObjectId(5d132cce5e753936bc474453),765488371674349569,"Mad that Creamfields is next week, cannot fucking wait!!",1
ObjectId(5d132cd05e753936bc474454),766189888521854976,"1 ticket to Creamfields (2 Day Camping) - Warrington, 27 Aug, less fv £210.00. Buy &amp; Sell with protection: https://t.co/idGGaqSRah",0
ObjectId(5d132cd25e753936bc474455),767622085384474624,"Today we are listening to @MarcKinchen ! 

Catch him at @Creamfields this weekend! 🎉🎪☀️

https://t.co/U8csNkzOvC",0
ObjectId(5d132cd45e753936bc474457),765169897030778880,Creamfields Sunday ticket sorted 🍺,1
ObjectId(5d132cd75e753936bc474459),765280861407289345,Creamfields ticket finally bought 🙌,1
ObjectId(5d132cdd5e753936bc47445b),766238892823572480,Fucking buzzing for will sparks next Friday then creamfields on the Sunday 💃💃💃💃,1
ObjectId(5d132cec5e753936bc474461),768194753489956864,Genuinely gutted that I'm not going to @Creamfields this weekend 😔. Bad move Mia 👎🏽,0
ObjectId(5d132cef5e753936bc474463),765509493627248640,This weather making me even more buzzing for creamfields 🌞🌈☝🏾️,1
ObjectId(5d132cf35e753936bc474465),767488348667666436,Can't wait to have my creamfields family again 😩😩😩😩😩,1
ObjectId(5d132cf55e753936bc474467),768484784792334340,Doing a split shift before going to creamfields in the morning when all I should be doing is packing... My boss really does hate me🙂,1
ObjectId(5d132cfa5e753936bc474469),718048687126142976,#Volunteer with Festaff at @Creamfields - 4 days of the best dance music on the planet all for £15🔊🙌🏼 #bargain  https://t.co/T2fBqwmVy1,0
ObjectId(5d132cfc5e753936bc47446a),764935486028783616,Can't wait for creamfields with my sister @abigailrayson17 🍹👯💃🏽⛺️,1
ObjectId(5d132cfe5e753936bc47446c),767773509707792384,wish I was going creamfields🙄,0
ObjectId(5d132d015e753936bc47446e),767768302143889409,"1 ticket to Creamfields- Standard (4 day camping) - Warrington, 25 Aug, less fv £175.00. Always face value or less: https://t.co/dLGYNVgEhu",0
ObjectId(5d132d035e753936bc47446f),767825417147412480,Can't wait for creamfields now get me in them fields! 🎪🏕⛺️,1
ObjectId(5d132d055e753936bc474471),768054291638648832,Anyone selling a Sunday creamfields ticket?,0
ObjectId(5d132d075e753936bc474472),768146575524847616,How ridiculous that you can't re-enter Creamfields yet camping tickets are cheaper than non camping GAL JUST NEEDS A WEEKEND TICKET FFS,0
ObjectId(5d132d0a5e753936bc474473),766734132198182912,"This time next weekend I'll be at creamfields, beyond buzzing😛👾",1
ObjectId(5d132d0c5e753936bc474475),765099850581045248,creamfields in ten days.. I've literally bought fuck all 😹,1
ObjectId(5d132d105e753936bc474477),769665687052775424,"Creamfields festival has been incredible!! Epically @Avicii you put on an amazing set tonight, such a shame it's your last UK performance 😢",1
ObjectId(5d132d125e753936bc474479),768701896777404416,Absolutely BUZZED for today 🎪 #creamfields,1
ObjectId(5d132d145e753936bc47447a),769973153447763968,SO jealous of everyone seeing hardwell at creamfields right now 😪😪 #criiiii,0
ObjectId(5d132d165e753936bc47447b),769180205218881537,My creamfields tickets are at the deport 🙃,1
ObjectId(5d132d185e753936bc47447c),769960855081451521,Creamfields next year w the lads😏,0
ObjectId(5d132d1b5e753936bc47447d),768884351425769478,"Kindly volunteered to be the bus conductor to &amp; from creamfields on Sunday. 

May need help due to a heavy day on the return journey 😂 🚌",0
ObjectId(5d132d1f5e753936bc47447e),769265241012174848,Time for @Alesso @Creamfields! Game on!,0
ObjectId(5d132d225e753936bc474480),768586534937358336,I miss Allan as soon as he leaves my house I dunno what I'm gonna be like when he goes to Creamfields 😩,0
ObjectId(5d132d2b5e753936bc474484),768915691672141826,Anyone selling a Saturday Sunday ticket for Creamfields???,0
ObjectId(5d132d2f5e753936bc474485),768727015151329284,Soooooooo excited for 👉🏼@Creamfields 🎪🌈😝,1
ObjectId(5d132d315e753936bc474487),769959362127364096,@creamfields was so much fun! Always wanted to do a long mainstage set! 2h 10 minutes of pure… https://t.co/IpIPSdcLTD,1
ObjectId(5d132d395e753936bc47448a),768741559324045312,Bring him to @Creamfields with you https://t.co/Xrsa22ntqt,0
ObjectId(5d132d3f5e753936bc47448c),769634146792640512,trying everything to get this pain gone so I can join Shane for the last night of creamfields tomorrow,0
ObjectId(5d132d415e753936bc47448e),768904832354779136,"Think Creamfields is the worst festival going. It's easier to just heat up your spoons at home, surely?",0
ObjectId(5d132d435e753936bc474490),768735224859660288,buzzin for creamfields tomoz😜🤘🏻,1
ObjectId(5d132d455e753936bc474491),769500847273312256,After 2 #sunday #creamfields #tickets DM me,0
ObjectId(5d132d495e753936bc474493),769443410990264321,My last show of the European summer 2016 is here! Creamfields it is! https://t.co/wD01I0Q9Aa,1
ObjectId(5d132d4f5e753936bc474495),769306746070401028,"everyone can piss off with their creamfields snaps, tweets and status'",0
ObjectId(5d132d525e753936bc474497),768577327773130752,Leaving for Creamfields in 5hrs and haven't even started to pack L m a o,1
ObjectId(5d132d535e753936bc474499),769586494193434624,Had the most amazing time in creamfields gutted to be home💔 can't wait for next year!!,1
ObjectId(5d132d565e753936bc47449b),769653006065340416,We have our own Creamfields in Torrevieja!!! @ Paseo Maritimo… https://t.co/S70L1K6rGC,0
ObjectId(5d132d5d5e753936bc47449e),769479724406083584,Thanks for the good times @Creamfields https://t.co/GstClUJFwD,1
ObjectId(5d132d5f5e753936bc47449f),769474858556256256,I should be at Creamfields right now ugh regrettttsssss,0
ObjectId(5d132d645e753936bc4744a3),769487308982812673,It has begun! @creamfields 🍻🏕🎪 @ Creamfields https://t.co/Iknl9an9b1,1
ObjectId(5d132d685e753936bc4744a5),768923889548292098,Danny can't stand up and wash the pots yet he can hobble along to creamfields🤔 somethings not right here,0
ObjectId(5d132d6a5e753936bc4744a7),769501568039280640,Namaste Creamfields 🙏❤ @ Creamfields https://t.co/fEnuyb9cSG,0
ObjectId(5d132d6c5e753936bc4744a9),769460095541542912,"@Creamfields is sooooo sick, last night was nuts",1
ObjectId(5d132d715e753936bc4744ab),769527751476994049,grim how many ppl die at creamfields,0
ObjectId(5d132d735e753936bc4744ad),769463086659010566,Kind of wish I was at Creamfields 🙁,0
ObjectId(5d132d7e5e753936bc4744af),769260277745479680,#Creamfields Essentials! #Moët #Magnum #GreyGoose #Vodka https://t.co/T25V5eDjxx,1
ObjectId(5d132d805e753936bc4744b0),768915257691627520,"Just had my last meal until Monday and fucked my eye brow up trying to shave a line in it, but who cares I'm of to creamfields 👀🤑",1
ObjectId(5d132d875e753936bc4744b2),769532042103128064,So upsetting when you're driving to work and seeing signs for Creamfields😭,0
ObjectId(5d132d8c5e753936bc4744b4),769410196535971840,Finally.... My body is ready... Roll on Sunday for @tiesto and @HARDWELL at the Horizons stage @Creamfields 👌🤘🍻🎼,1
ObjectId(5d132d8e5e753936bc4744b5),769549059703107584,Heavy I can hear creamfields in my bedroom,0
ObjectId(5d132d975e753936bc4744b8),769947988265463808,"Does anyone know what ""The Pies"" is/means? 🤔🤔🤔🤔 #Creamfields",0
ObjectId(5d132d9a5e753936bc4744b9),769667244712423424,Can you buy tickets at the box office? @Creamfields,0
ObjectId(5d132d9c5e753936bc4744bb),769600440304558080,Can't even deal with this  https://t.co/SqLAX4koQq,0
ObjectId(5d132d9e5e753936bc4744bd),768712003254878208,"Fully gutted I'm not coming to creamfields, have the best time @bethany_parkin @danielleknibbs @CharlieBridgess 💖",0
ObjectId(5d132da55e753936bc4744c0),769668181178941440,26-year-old dies after collapsing at Creamfields Festival https://t.co/1UAjb0uxJw,0
ObjectId(5d132dac5e753936bc4744c4),768694924984410116,Creamfields day 🎉🎈,1
ObjectId(5d132db55e753936bc4744c8),768690681430827008,CREAMFIELDS TODAY!!!🎉,1
ObjectId(5d132db65e753936bc4744ca),769650157457698823,fuckin hell practically got a free ticket to creamfields my house is shaking,0
ObjectId(5d132dbb5e753936bc4744cc),769892011386236933,"Last night was absolutely insane.
Jack Ü was the best thing I've ever seen. Thank you @Skrillex @diplo #creamfields https://t.co/9UrDyVT4gT",1
ObjectId(5d132dc15e753936bc4744d1),768926946256384001,"If people are at creamfields and don't snap about it , then are they really at creamfields 🤔",0
ObjectId(5d132dc45e753936bc4744d3),769851489338654720,Creamfields has to be done next year like,0
ObjectId(5d132dc55e753936bc4744d5),769913645526556672,@Disciples @Creamfields awesome #Janeandmartingoraving can't keep still!!,1
ObjectId(5d132dc75e753936bc4744d7),769241446130024448,"We'll be live from both Creamfields and Cocoon In The Park Derry this weekend. Expect photos, videos and live sets a plenty! 🙌🙌",1
ObjectId(5d132dc95e753936bc4744d8),769608246768304128,Creamfields is a must😭,0
ObjectId(5d132dd35e753936bc4744db),768920003668242432,Can't be assed for creamfields in this weather tbh ⛈☂🌧☔️,0
ObjectId(5d132dd55e753936bc4744dd),769078918439731200,"Day 1 of creamfields ""RUINED",1
ObjectId(5d132ddb5e753936bc4744de),768913027664150533,just seen a creamfields video.... I WANNA GO😩😩😩😩,0
ObjectId(5d132ddd5e753936bc4744e0),769273834658734083,"Sat watching tv, very jealous hearing creamfields out of the window! Roll on Sunday! #leedsfest",0
ObjectId(5d132ddf5e753936bc4744e1),769189016201814016,Wish I was at Leeds at creamfields right now just raving instead of getting ready for work,0
ObjectId(5d132de35e753936bc4744e2),768705987683418112,"2 years ago I was sat in my tent at creamfields like this, now I'm sat in a van on way to work boooo hooooo https://t.co/ttFAtUV0GE",0
ObjectId(5d132de85e753936bc4744e5),769512943750901760,"Awesome to see 'Crux' being played by @arminvanbuuren at @Creamfields yesterday!!!
https://t.co/nwj3mKyKNI",1
ObjectId(5d132dea5e753936bc4744e6),769590596466053124,I should be at creamfields having the time of my life. Instead I'm at home alone waiting for X factor. What is life😩😩😩😩😩😩🔫🔫🔫,0
ObjectId(5d132ded5e753936bc4744e9),768728575621079040,was on the way to creamfields a year ago today and reading festival 3 years ago today 😟,0
ObjectId(5d132df45e753936bc4744ec),769117216524607492,Aw this time last year we was off to creamfields😩 was such an amazing experience,0
ObjectId(5d132dfc5e753936bc4744ef),769313028944920577,@BBCR1 are you doing a live stream from creamfields??,0
ObjectId(5d132dfe5e753936bc4744f1),768972716745555968,@Skrillex streaming on facebook cool   do it at creamfields   let us see the crowd   wished I was there    but   #NoMoney  so  please livefb,0
ObjectId(5d132e005e753936bc4744f2),768836084633575424,"Working till half 9 here, if it wasn't for creamfields tomorrow I'd have buried my head under the wheel of a bus hours ago",1
ObjectId(5d132e045e753936bc4744f3),768827133242335232,Hopes my nephew Callum has a good weekend at creamfields,0
ObjectId(5d132e125e753936bc4744f8),769483674744188928,"wow the er end of the train is like party central, full eh cunts onit going to creamfields hahahhaaha wish a was sittin there now",0
ObjectId(5d132e135e753936bc4744fa),768879681126952960,Should not have of added Creamfields on snapchat... Get me there quick!!!!🙈🙈,0
ObjectId(5d132e155e753936bc4744fb),769822857446748160,Everyone's either at creamfields or the brunch and guess what I'm doing 😊😊😊😊😊 work 😊😊😊😊😊,0
ObjectId(5d132e195e753936bc4744fd),769258926567227392,I should be at creamfields not tucked up in bed at 8.45 🙄🙄🙄,0
ObjectId(5d132e1d5e753936bc474500),769634064802295809,@timmytrumpet smashed the set at @Creamfields  was amazing thank you! Never been so up for a set in my life!👍🏼,1
ObjectId(5d132e1f5e753936bc474502),768800340753969152,"hahahha can't believe I'm packing for Creamfields, such a last minute decision 😂😭",1
ObjectId(5d132e215e753936bc474504),769281774165917696,Creamfields Sunday! Work on Monday! Oh I wish I was messing,1
ObjectId(5d132e235e753936bc474506),769655755108679680,I swear the whole of Warrington can hear creamfields,0
ObjectId(5d132e275e753936bc474507),769402764078280705,Get work out the way today and it's creamfields time tomorrow 🙌🏼💃🏼🎉🎉,1
ObjectId(5d132e295e753936bc474508),769714923270246400,Nice to meet you Tony from @aboveandbeyond :) amazing set tonight #AboveAndBeyond #creamfields #trance https://t.co/vcHqMb7X4t,1
ObjectId(5d132e2b5e753936bc47450a),769166228636262400,So jealous of all you people at creamfields or reading in this lush weather ☹️,0
ObjectId(5d132e2d5e753936bc47450b),769930309601226753,Why didn't I go creamfields 😩,0
ObjectId(5d132e2f5e753936bc47450d),769519391776079872,a bloke dies at Creamfields yet they're probably more bothered about someone accusing others of having a piss.. shameful,0
ObjectId(5d132e315e753936bc47450f),769738615236722689,Up and ready for the bus leaving in an hour for creamfields!! Going to be a good day 😬💃🏻 can see work tomorrow far enough.. 🖕🏻,1
ObjectId(5d132e335e753936bc474511),769565184071503872,wish I was at creamfields,0
ObjectId(5d132e355e753936bc474512),768862944713175040,Work done for the week early start tomorrow Creamfields !!! 🎪🍻🔊,1
ObjectId(5d132e395e753936bc474513),769493493232328704,Who needs to go to creamfields when you've got snapchat??? I've just spent 310 seconds watching @TomZanettiTZ live in bed for free,0
ObjectId(5d132e3b5e753936bc474514),769925019514306560,patricktopping your new tune tho pal 👀🙌🏽🎪 #creamfields @ Creamfields https://t.co/mh6jYdrCPy,1
ObjectId(5d132e445e753936bc474518),769295935679725568,creamfields looks absolutely crazy!!! so wish I was there 😩,0
ObjectId(5d132e4a5e753936bc47451a),769817642693648384,Trainers after creamfields ..... Could have been much much worse. https://t.co/smebk9lUiY,1
ObjectId(5d132e4e5e753936bc47451c),768802065128759296,Should be at creamfields but naw am in work all weekend 😐,0
ObjectId(5d132e565e753936bc47451f),769270640616546305,What I'd do to be at Creamfields🔫,0
ObjectId(5d132e585e753936bc474521),769206825770254336,"KatieAnnHiggs : Nails done, food brought, just packing to be done and then get me to Creamfields😛😛😛 (via Twitter https://t.co/m4OZlmDNcf) #…",1
ObjectId(5d132e5b5e753936bc474522),768761061323472896,@TicketmasterUK not received my parking pass for creamfields yet and your hotlineBLING number isn't picking up..!,1
ObjectId(5d132e5d5e753936bc474523),768831870222106624,Why @Creamfields @Avicii and @Axwell ^ @Ingrosso at the same time 😞😭,1
ObjectId(5d132e5f5e753936bc474525),769097356226752512,Should be going to creamfields today 😭,0
ObjectId(5d132e635e753936bc474527),769321331963953152,anybody at Creamfields who is reading this rather than listening to the music please do not walk on the motorway it is far too dangerous,0
ObjectId(5d132e6e5e753936bc47452a),768687670042189824,"Have waited 2 years for this day, can't comprehend how mad this weekend is gonna be! @Creamfields 🎉🎊🎇❤ https://t.co/bDuCQ0bOCS",1
ObjectId(5d132e705e753936bc47452c),768804512337461248,Why have I not gone to creamfields?😔😩,0
ObjectId(5d132e755e753936bc47452e),769302913063583744,Brand new @wilkinsonuk single went down pretty well tonight at @creamfields 🙌🏼 #sweetlies @… https://t.co/wyU9LJdVgp,1
ObjectId(5d132e7a5e753936bc47452f),769049499570466816,Wish I was on my way to creamfields again this year 😩,0
ObjectId(5d132e7f5e753936bc474530),769121488121237504,Guttered I'm not going to creamfields 💔,0
ObjectId(5d132e845e753936bc474531),769309964477300740,Creamfields tomorrow one last send off to the festival on the door step✌🏻,1
ObjectId(5d132e875e753936bc474533),769525470857756678,Gutted not to be @Creamfields with the boys is weekend! Have a crazy loose weekend @DomWillz @callum_close97 @joeeds96 @282Oliver 🍻🎵😎,0
ObjectId(5d132e8a5e753936bc474535),769067808839835648,Listen to @tiesto on way to work getting ready for Sunday @Creamfields with @emms0283 #2sleeps #excited #Creamfields2016,1
ObjectId(5d132e8c5e753936bc474537),768939487955222528,Why did I waste 300 bar on a Creamfields ticket when I could just of sat at home and watched @AaronMcManus_ snapchat story ? Same thing,0
ObjectId(5d132e8e5e753936bc474538),769231119338397700,"We are enroute, don't forget we will be broadcasting live from 9pm. #creamfields2016 #housemusic #radio https://t.co/GECzCFLMcb",1
ObjectId(5d132e935e753936bc47453c),769301713375428609,why pay to go to creamfields when you can just watch it on snapchat,0
ObjectId(5d132e955e753936bc47453e),769474760711495681,Gutted I'm not going creamfields 😑,0
ObjectId(5d132e975e753936bc474540),768918350546231296,Sooooo jel of the people already at creamfields😿 roll on Saturday 💃🏼💃🏼💃🏼💃🏼,0
ObjectId(5d132e995e753936bc474541),769588493769138176,wish I was at @Creamfields this weekend😫,0
ObjectId(5d132e9b5e753936bc474543),769080148230545408,Hope everyone a know at creamfields has a shit time🙃🙃 #notjealous,0
ObjectId(5d132e9d5e753936bc474544),769266464658456576,Seeing KSHMR at Creamfields on snapchat is hitting the depression levels sky high now 󾌡,0
ObjectId(5d132ea25e753936bc474547),769383590694162432,"Georgia has just rang me, waking me up, telling me how excited she is for creamfields. T-minus 2 hours",0
ObjectId(5d132ea95e753936bc47454a),769079205682438144,Broscience on our way to Creamfields! @marlo_music https://t.co/AfykUK7FMN,1
ObjectId(5d132eab5e753936bc47454c),768938109803397120,"Creamfields actually makes me the happiest person ever, my fave time of year !! Buzzing for this weekend hurry up tomorrow 😍😍❤️",1
ObjectId(5d132eae5e753936bc47454d),768837268538793984,9 hours later and we're finally at creamfields 😩,1
